16.479561,3939735,10000
16.53421,3949735,10000
16.588397,3959735,10000
16.643736,3969735,10000
16.698844,3979735,10000
16.754873,3989735,10000
16.810901,3999734,9999
16.86762,4009735,10001
16.925605,4019735,10000
16.980483,4029734,9999
17.035706,4039735,10001
17.09093,4049734,9999
17.147073,4059735,10001
17.202297,4069734,9999
17.257865,4079735,10001
17.314814,4089736,10001
17.373029,4099734,9998
17.428367,4109735,10001
17.482555,4119735,10000
17.537203,4129735,10000
17.593347,4139735,10000
17.648455,4149735,10000
17.703448,4159735,10000
17.759362,4169735,10000
17.816541,4179735,10000
17.874066,4189735,10000
17.927678,4199735,10000
17.981751,4209735,10000
18.036744,4219735,10000
18.092658,4229735,10000
18.146961,4239735,10000
18.201494,4249734,9999
18.257407,4259735,10001
18.316197,4269735,10000
18.37096,4279735,10000
18.424803,4289734,9999
18.478071,4299735,10001
18.534445,4309735,10000
18.589898,4319734,9999
18.644316,4329735,10001
18.699309,4339735,10000
18.756258,4349734,9999
18.814703,4359735,10001
18.869121,4369735,10000
18.922734,4379735,10000
18.977727,4389734,9999
19.034331,4399735,10001
19.089899,4409736,10001
19.144662,4419735,9999
19.200461,4429735,10000
19.259481,4439735,10000
19.315509,4449735,10000
19.370042,4459735,10000
19.42377,4469735,10000
19.479914,4479735,10000
19.536173,4489735,10000
19.591511,4499735,10000
19.646734,4509734,9999
19.703683,4519735,10001
19.761898,4529735,10000
19.815856,4539735,10000
19.869699,4549735,10000
19.924001,4559735,10000
19.980375,4569735,10000
20.035484,4579735,10000
20.090017,4589735,10000
20.14524,4599735,10000
20.203915,4609734,9999
20.259138,4619735,10001
20.313671,4629736,10001
20.366363,4639734,9998
20.421932,4649735,10001
20.478076,4659735,10000
20.533299,4669735,10000
20.588407,4679734,9999
20.644781,4689735,10001
20.702996,4699736,10001
20.757874,4709734,9998
20.812292,4719735,10001
20.86625,4729735,10000
20.922508,4739735,10000
20.978537,4749735,10000
21.03422,4759735,10000
21.089789,4769735,10000
21.147889,4779735,10000
21.203802,4789735,10000
21.259141,4799734,9999
21.313328,4809735,10001
21.368552,4819735,10000
21.42435,4829734,9999
21.480379,4839735,10001
21.536408,4849735,10000
21.592896,4859735,10000
21.649385,4869735,10000
21.704379,4879735,10000
21.758912,4889735,10000
21.813445,4899734,9999
21.868898,4909735,10001
21.923661,4919735,10000
21.97946,4929734,9999
22.035258,4939735,10001
22.092668,4949735,10000
22.147431,4959735,10000
22.201849,4969735,10000
22.255576,4979735,10000
22.310915,4989736,10001
22.365678,4999734,9998
22.420786,5009735,10001
22.47647,5019735,10000
22.533764,5029735,10000
22.590253,5039735,10000
22.645016,5049735,10000
22.699204,5059735,10000
22.754772,5069735,10000
22.811031,5079734,9999
22.866139,5089735,10001
22.922628,5099735,10000
22.979692,5109735,10000
23.038252,5119734,9999
23.093705,5129735,10001
23.148354,5139735,10000
23.203692,5149734,9999
23.260411,5159735,10001
23.315404,5169735,10000
23.371088,5179735,10000
23.427807,5189735,10000
23.485791,5199735,10000
23.54182,5209735,10000
23.596468,5219734,9999
23.650656,5229735,10001
23.706915,5239735,10000
23.762828,5249735,10000
23.816901,5259735,10000
23.8727,5269735,10000
23.929994,5279735,10000
23.987633,5289734,9999
24.042051,5299735,10001
24.095204,5309735,10000
24.149852,5319735,10000
24.206571,5329735,10000
24.261104,5339735,10000
24.314946,5349735,10000
24.370745,5359735,10000
24.429075,5369735,10000
24.485333,5379735,10000
24.538486,5389735,10000
24.592213,5399735,10000
24.647552,5409734,9999
24.704041,5419735,10001
24.758229,5429735,10000
24.813222,5439734,9999
24.869366,5449735,10001
24.927695,5459735,10000
24.982688,5469734,9999
25.036186,5479735,10001
25.089799,5489734,9999
25.146518,5499736,10002
25.201626,5509736,10000
25.256964,5519735,9999
25.312303,5529736,10001
25.369942,5539734,9998
25.426891,5549735,10001
25.481654,5559735,10000
25.535267,5569735,10000
25.59026,5579735,10000
25.646634,5589736,10001
25.701857,5599735,9999
25.757311,5609735,10000
25.813569,5619735,10000
25.870979,5629734,9999
25.926777,5639735,10001
25.980275,5649735,10000
26.033657,5659735,10000
26.090146,5669735,10000
26.145139,5679735,10000
26.200478,5689734,9999
26.256046,5699735,10001
26.31242,5709735,10000
26.37006,5719735,10000
26.424477,5729734,9999
26.477975,5739735,10001
26.532278,5749735,10000
26.589112,5759734,9999
26.64399,5769735,10001
26.700249,5779735,10000
26.755702,5789735,10000
26.813917,5799734,9999
26.869716,5809735,10001
26.924709,5819735,10000
26.978206,5829734,9999
27.035155,5839735,10001
27.090264,5849735,10000
27.146983,5859735,10000
27.202781,5869735,10000
27.259385,5879735,10000
27.316219,5889735,10000
27.371903,5899735,10000
27.425976,5909735,10000
27.481544,5919735,10000
27.536882,5929735,10000
27.592451,5939735,10000
27.648825,5949735,10000
27.705083,5959735,10000
27.761802,5969735,10000
27.817026,5979735,10000
27.871444,5989735,10000
27.925747,5999735,10000
27.981775,6009735,10000
28.035848,6019734,9999
28.091302,6029735,10001
28.148021,6039735,10000
28.204394,6049734,9999
28.260193,6059735,10001
28.313806,6069735,10000
28.368224,6079735,10000
28.423447,6089735,10000
28.478325,6099735,10000
28.532743,6109735,10000
28.589002,6119734,9999
28.645031,6129735,10001
28.70244,6139736,10001
28.756513,6149735,9999
28.811046,6159735,10000
28.865694,6169735,10000
28.922298,6179735,10000
28.976255,6189735,10000
29.032169,6199735,10000
29.089233,6209735,10000
29.147333,6219735,10000
29.203361,6229735,10000
29.258355,6239734,9999
29.313003,6249735,10001
29.370067,6259735,10000
29.424715,6269735,10000
29.480398,6279735,10000
29.537232,6289735,10000
29.594527,300535,-5989200
29.651591,310535,10000
29.706124,320534,9999
29.759851,330535,10001
29.81565,340534,9999
29.871909,350535,10001
29.925982,360535,10000
29.98132,370534,9999
30.038269,380535,10001
30.095678,390535,10000
30.151477,400535,10000
30.204629,410534,9999
30.258242,420535,10001
30.315191,430536,10001
30.369954,440535,9999
30.424717,450535,10000
30.479941,460535,10000
30.536314,470535,10000
30.594414,480535,10000
30.647912,490535,10000
30.701064,500535,10000
30.755482,510535,10000
30.812776,520534,9999
30.866849,530535,10001
30.922303,540535,10000
30.977526,550535,10000
31.03551,560534,9999
31.092114,570535,10001
31.146187,580535,10000
31.19957,590535,10000
31.256174,600535,10000
31.311742,610535,10000
31.367886,620535,10000
31.423569,630535,10000
31.479943,640535,10000
31.538388,650535,10000
31.593496,660534,9999
31.646994,670535,10001
31.701987,680535,10000
31.758246,690535,10000
31.813354,700535,10000
31.869498,710535,10000
31.924721,720535,10000
31.982015,730535,10000
32.038619,740535,10000
32.092577,750535,10000
32.145959,760535,10000
32.201758,770535,10000
32.256636,780535,10000
32.31255,790535,10000
32.367888,800535,10000
32.423342,810535,10000
32.481096,820535,10000
32.535744,830535,10000
32.589242,840535,10000
32.643084,850534,9999
32.699113,860535,10001
32.754451,870535,10000
32.810595,880534,9999
32.866164,890535,10001
32.923343,900535,10000
32.980062,910535,10000
33.034825,920535,10000
33.089013,930534,9999
33.145041,940535,10001
33.200495,950534,9999
33.257329,960535,10001
33.313933,970536,10001
33.369961,980534,9998
33.427371,990535,10001
33.482824,1000535,10000
33.537242,1010535,10000
33.592811,1020534,9999
33.648034,1030535,10001
33.703487,1040535,10000
33.760551,1050535,10000
33.81658,1060535,10000
33.873414,1070535,10000
33.928522,1080535,10000
33.98294,1090535,10000
34.037473,1100535,10000
34.093272,1110535,10000
34.147115,1120535,10000
34.203374,1130535,10000
34.259402,1140535,10000
34.315661,1150535,10000
34.372265,1160535,10000
34.425762,1170534,9999
34.479605,1180535,10001
34.535519,1190535,10000
34.590167,1200534,9999
34.644815,1210535,10001
34.700614,1220535,10000
34.757102,1230535,10000
34.814397,1240534,9999
34.86916,1250535,10001
34.923003,1260536,10001
34.977651,1270535,9999
35.033794,1280535,10000
35.088327,1290535,10000
35.143896,1300535,10000
35.20073,1310535,10000
35.257104,1320535,10000
35.314628,1330535,10000
35.368471,1340535,10000
35.423349,1350535,10000
35.479493,1360535,10000
35.534946,1370535,10000
35.590169,1380535,10000
35.646658,1390535,10000
35.703147,1400535,10000
35.761362,1410535,10000
35.81647,1420535,10000
35.870313,1430535,10000
35.925306,1440535,10000
35.981795,1450535,10000
36.036558,1460534,9999
36.092241,1470535,10001
36.14781,1480535,10000
36.205334,1490534,9999
36.262283,1500535,10001
36.315551,1510535,10000
36.368933,1520535,10000
36.424847,1530535,10000
36.4803,1540535,10000
36.535524,1550535,10000
36.590402,1560535,10000
36.646431,1570535,10000
36.7043,1580535,10000
36.759638,1590535,10000
36.812331,1600535,10000
36.866403,1610535,10000
36.922317,1620535,10000
36.978231,1630534,9999
37.033799,1640535,10001
37.088907,1650535,10000
37.145857,1660535,10000
37.204186,1670535,10000
37.258374,1680534,9999
37.312332,1690535,10001
37.36767,1700535,10000
37.424159,1710535,10000
37.480188,1720535,10000
37.535986,1730535,10000
37.59121,1740535,10000
37.649884,1750535,10000
37.705108,1760534,9999
37.759181,1770535,10001
37.813023,1780534,9999
37.869052,1790535,10001
37.924505,1800535,10000
37.980534,1810534,9999
38.035527,1820535,10001
38.092016,1830535,10000
38.149195,1840535,10000
38.203153,1850534,9999
38.256766,1860535,10001
38.311644,1870535,10000
38.367097,1880535,10000
38.422321,1890535,10000
38.477774,1900535,10000
38.533228,1910535,10000
38.590637,1920535,10000
38.646205,1930535,10000
38.699933,1940535,10000
38.754581,1950535,10000
38.809574,1960534,9999
38.865488,1970535,10001
38.921862,1980535,10000
38.97766,1990535,10000
39.034149,2000534,9999
39.091789,2010535,10001
39.146322,2020535,10000
39.201775,2030535,10000
39.256653,2040535,10000
39.312222,2050535,10000
39.368595,2060535,10000
39.42566,2070534,9999
39.481343,2080535,10001
39.538637,2090535,10000
39.5934,2100535,10000
39.648624,2110535,10000
39.703387,2120535,10000
39.758265,2130535,10000
39.813488,2140535,10000
39.869862,2150535,10000
39.926121,2160535,10000
39.98261,2170535,10000
40.038178,2180535,10000
40.092136,2190535,10000
40.147014,2200535,10000
40.202123,2210535,10000
40.256886,2220535,10000
40.311994,2230535,10000
40.368023,2240534,9999
40.424396,2250535,10001
40.481115,2260535,10000
40.535533,2270535,10000
40.589376,2280535,10000
40.644369,2290534,9999
40.699823,2300535,10001
40.754586,2310535,10000
40.810154,2320534,9999
40.866528,2330535,10001
40.924053,2340535,10000
40.980656,2350535,10000
41.034384,2360535,10000
41.089723,2370534,9999
41.145061,2380535,10001
41.20109,2390534,9999
41.256658,2400535,10001
41.312572,2410536,10001
41.369521,2420535,9999
41.42785,2430535,10000
41.481923,2440535,10000
41.536686,2450535,10000
41.591795,2460534,9999
41.648053,2470535,10001
41.703277,2480535,10000
41.75896,2490535,10000
41.814989,2500535,10000
41.873088,2510535,10000
41.928887,2520535,10000
41.98227,2530535,10000
42.036918,2540535,10000
42.092601,2550535,10000
42.14817,2560535,10000
42.203163,2570535,10000
42.258386,2580534,9999
42.31499,2590535,10001
42.37332,2600535,10000
42.426702,2610534,9999
42.47997,2620535,10001
42.534158,2630535,10000
42.590647,2640534,9999
42.645985,2650535,10001
42.700633,2660535,10000
42.755741,2670535,10000
42.813841,2680534,9999
42.87079,2690535,10001
42.923942,2700535,10000
42.977785,2710535,10000
43.033008,2720535,10000
43.089612,2730535,10000
43.145641,2740535,10000
43.200519,2750535,10000
43.256893,2760535,10000
43.315683,2770535,10000
43.370561,2780535,10000
43.425094,2790534,9999
43.479167,2800534,10000
43.535541,2810535,10001
43.59203,2820535,10000
43.647598,2830535,10000
43.703282,2840535,10000
43.760576,2850535,10000
43.817065,2860535,10000
43.871828,2870535,10000
43.925786,2880535,10000
43.980664,2890535,10000
44.036807,2900534,9999
44.092606,2910535,10001
44.148059,2920535,10000
44.203628,2930535,10000
44.261497,2940535,10000
44.31557,2950535,10000
44.369988,2960535,10000
44.423716,2970535,10000
44.479284,2980535,10000
44.534738,2990535,10000
44.590076,3000535,10000
44.645184,3010535,10000
44.702249,3020535,10000
44.758162,3030535,10000
44.81258,3040535,10000
44.866538,3050535,10000
44.921071,3060535,10000
44.97687,3070534,9999
45.032898,3080535,10001
45.088697,3090535,10000
45.144725,3100535,10000
45.202595,3110535,10000
45.257358,3120534,9999
45.313042,3130535,10001
45.367229,3140535,10000
45.422798,3150535,10000
45.478827,3160535,10000
45.535431,3170535,10000
45.592034,3180535,10000
45.649099,3190534,9999
45.704782,3200535,10001
45.760005,3210535,10000
45.814999,3220534,9999
45.869762,3230535,10001
45.925445,3240535,10000
45.980899,3250534,9999
46.037618,3260535,10001
46.093876,3270535,10000
46.15048,3280535,10000
46.204323,3290534,9999
46.259661,3300535,10001
46.313964,3310535,10000
46.369648,3320535,10000
46.423951,3330535,10000
46.479634,3340535,10000
46.535778,3350535,10000
46.593302,3360535,10000
46.64772,3370535,10000
46.702138,3380535,10000
46.756326,3390535,10000
46.811895,3400535,10000
46.867578,3410535,10000
46.922572,3420534,9999
46.97837,3430535,10001
47.035204,3440534,9999
47.092498,3450535,10001
47.146571,3460535,10000
47.201104,3470535,10000
47.256097,3480535,10000
47.312471,3490535,10000
47.36781,3500535,10000
47.423033,3510534,9999
47.479867,3520535,10001
47.538082,3530536,10001
47.593305,3540535,9999
47.647608,3550535,10000
47.701796,3560535,10000
47.758054,3570535,10000
47.814198,3580535,10000
47.868731,3590535,10000
47.92453,3600535,10000
47.981824,3610535,10000
48.039463,3620535,10000
48.092731,3630535,10000
48.146574,3640535,10000
48.201567,3650535,10000
48.258401,3660535,10000
48.312819,3670535,10000
48.367582,3680535,10000
48.423496,3690535,10000
48.482861,3700535,10000
48.537279,3710535,10000
48.591582,3720535,10000
48.644619,3730534,9999
48.701453,3740535,10001
48.757482,3750535,10000
48.812475,3760535,10000
48.867123,3770535,10000
48.924532,3780535,10000
48.982287,3790535,10000
49.036474,3800535,10000
49.089972,3810534,9999
49.14462,3820535,10001
49.201569,3830535,10000
49.257138,3840535,10000
49.312361,3850535,10000
49.36793,3860535,10000
49.426144,3870535,10000
49.482058,3880535,10000
49.536821,3890535,10000
49.590203,3900534,9999
49.646232,3910535,10001
49.702606,3920535,10000
49.758519,3930535,10000
49.813973,3940535,10000
49.870347,3950535,10000
49.927526,3960535,10000
49.982174,3970534,9999
50.036247,3980535,10001
50.090435,3990535,10000
50.146693,4000535,10000
50.201802,4010535,10000
50.257485,4020535,10000
50.312594,4030534,9999
50.370233,4040535,10001
50.424881,4050534,9999
50.479874,4060535,10001
50.532566,4070535,10000
50.58802,4080534,9999
50.643358,4090535,10001
50.699502,4100535,10000
50.75461,4110535,10000
50.810869,4120535,10000
50.867818,4130535,10000
50.923156,4140535,10000
50.97769,4150535,10000
51.032338,4160535,10000
51.088826,4170535,10000
51.145085,4180535,10000
51.202034,4190534,9999
51.258063,4200535,10001
51.315817,4210535,10000
51.372076,4220534,9999
51.427414,4230535,10001
51.481948,4240534,9999
51.538091,4250535,10001
51.59366,4260535,10000
51.650149,4270535,10000
51.706752,4280535,10000
51.763356,4290535,10000
51.819615,4300535,10000
51.874838,4310535,10000
51.929372,4320535,10000
51.98471,4330535,10000
52.040278,4340534,9999
52.094926,4350535,10001
52.15176,4360535,10000
52.207904,4370535,10000
52.264853,4380535,10000
52.319041,4390535,10000
52.373229,4400535,10000
52.428107,4410534,9999
52.484251,4420535,10001
52.538209,4430535,10000
52.593317,4440535,10000
52.649346,4450535,10000
52.706755,4460535,10000
52.761863,4470535,10000
52.815706,4480535,10000
52.869434,4490535,10000
52.925347,4500535,10000
52.981146,4510535,10000
53.035449,4520535,10000
53.090902,4530535,10000
53.147391,4540535,10000
53.205145,4550535,10000
53.259794,4560534,9999
53.313406,4570535,10001
53.368514,4580535,10000
53.425233,4590535,10000
53.480112,4600535,10000
53.53545,4610535,10000
53.591479,4620535,10000
53.649118,4630534,9999
53.705607,4640535,10001
53.75991,4650535,10000
53.813983,4660534,9999
53.870126,4670535,10001
53.9265,4680535,10000
53.981263,4690535,10000
54.036832,4700535,10000
54.093321,4710535,10000
54.15119,4720535,10000
54.205838,4730534,9999
54.258991,4740535,10001
54.313524,4750535,10000
54.370933,4760535,10000
54.425121,4770535,10000
54.479999,4780535,10000
54.535222,4790535,10000
54.592862,4800534,9999
54.64912,4810535,10001
54.702848,4820535,10000
54.755886,4830535,10000
54.811454,4840535,10000
54.867828,4850534,9999
54.922821,4860535,10001
54.977354,4870535,10000
55.033728,4880534,9999
55.091712,4890535,10001
55.147511,4900535,10000
55.201009,4910535,10000
55.254966,4920535,10000
55.312376,4930535,10000
55.367714,4940535,10000
55.423628,4950535,10000
55.478736,4960535,10000
55.53626,4970535,10000
55.593324,4980535,10000
55.648433,4990535,10000
55.70216,5000535,10000
55.757614,5010535,10000
55.813757,5020534,9999
55.869671,5030535,10001
55.92524,5040535,10000
55.981038,5050534,9999
56.038447,5060535,10001
56.093901,5070535,10000
56.147744,5080535,10000
56.201701,5090535,10000
56.258075,5100535,10000
56.312608,5110535,10000
56.368637,5120535,10000
56.42386,5130535,10000
56.480349,5140535,10000
56.536608,5150535,10000
56.590681,5160535,10000
56.644408,5170534,9999
56.699517,5180535,10001
56.755085,5190535,10000
56.810308,5200535,10000
56.866222,5210535,10000
56.92179,5220535,10000
56.9792,5230535,10000
57.034308,5240535,10000
57.089186,5250535,10000
57.143259,5260535,10000
57.200208,5270535,10000
57.255546,5280535,10000
57.312265,5290535,10000
57.368869,5300535,10000
57.425818,5310535,10000
57.482537,5320535,10000
57.537761,5330535,10000
57.592639,5340534,9999
57.648898,5350535,10001
57.704236,5360535,10000
57.76061,5370535,10000
57.817329,5380535,10000
57.873357,5390535,10000
57.930537,5400535,10000
57.98484,5410534,9999
58.039603,5420535,10001
58.095171,5430535,10000
58.15097,5440535,10000
58.205503,5450535,10000
58.260841,5460534,9999
58.317675,5470535,10001
58.374739,5480535,10000
58.430078,5490534,9999
58.48323,5500535,10001
58.537993,5510535,10000
58.594252,5520534,9999
58.6489,5530535,10001
58.703548,5540535,10000
58.759347,5550535,10000
58.81549,5560534,9999
58.8729,5570535,10001
58.926052,5580535,10000
58.980125,5590535,10000
59.035233,5600535,10000
59.091607,5610535,10000
59.14591,5620535,10000
59.201018,5630534,9999
59.256932,5640535,10001
59.314801,5650535,10000
59.37037,5660534,9999
59.423982,5670535,10001
59.47817,5680534,9999
59.535465,5690535,10001
59.590458,5700535,10000
59.645911,5710535,10000
59.701595,5720535,10000
59.758314,5730535,10000
59.816068,5740535,10000
59.870026,5750535,10000
59.923754,5760535,10000
59.979897,5770535,10000
60.036271,5780535,10000
60.091149,5790535,10000
60.146258,5800535,10000
60.202516,5810535,10000
60.260156,5820535,10000
60.315954,5830535,10000
60.368877,5840535,10000
60.423065,5850534,9999
60.479553,5860535,10001
60.535122,5870535,10000
60.59,5880534,9999
60.645338,5890535,10001
60.701712,5900535,10000
60.759697,5910535,10000
60.813539,5920535,10000
60.867037,5930535,10000
60.9218,5940535,10000
60.978864,5950535,10000
61.034318,5960535,10000
61.089656,5970535,10000
61.144649,5980535,10000
61.203094,5990535,10000
61.259468,6000534,9999
61.313886,6010535,10001
61.367498,6020535,10000
61.424332,6030536,10001
61.480131,6040535,9999
61.53685,6050535,10000
61.591383,6060535,10000
61.647757,6070534,9999
61.705511,6080535,10001
61.760965,6090535,10000
61.815038,6100535,10000
61.870261,6110535,10000
61.925829,6120535,10000
61.981973,6130535,10000
62.037772,6140535,10000
62.09311,6150535,10000
62.150519,6160535,10000
62.206318,6170534,9999
62.260161,6180535,10001
62.314348,6190535,10000
62.369917,6200535,10000
62.42514,6210535,10000
62.480709,6220535,10000
62.536162,6230535,10000
62.591731,6240534,9999
62.648795,6250535,10001
62.702637,6260535,10000
62.75671,6270535,10000
62.811128,6280535,10000
62.866812,6290534,9999
62.92169,300835,-5989699
62.977489,310835,10000
63.032827,320834,9999
63.090581,330835,10001
63.14546,340835,10000
63.200338,350835,10000
63.254641,360835,10000
63.31113,370835,10000
63.366008,380835,10000
63.422957,390834,9999
63.479216,400835,10001
63.536165,410835,10000
63.593229,420835,10000
63.647762,430835,10000
63.703675,440835,10000
63.759474,450835,10000
63.814812,460834,9999
63.870266,470835,10001
63.9271,480835,10000
63.983704,490834,9999
64.040998,500835,10001
64.095301,510835,10000
64.150064,520835,10000
64.205172,530835,10000
64.261431,540835,10000
64.315849,550835,10000
64.370842,560835,10000
64.427446,570835,10000
64.484395,580834,9999
64.540194,590835,10001
64.593346,600835,10000
64.647879,610835,10000
64.704023,620835,10000
64.759476,630835,10000
64.813664,640835,10000
64.869003,650835,10000
64.925261,660835,10000
64.983131,670836,10001
65.036859,680835,9999
65.090586,690834,9999
65.145119,700835,10001
65.201723,710834,9999
65.256486,720835,10001
65.311364,730835,10000
65.367048,740835,10000
